expiry,option_type,strike,bid,ask,last,mid,volume,open_interest,spot,snapshot_utc,T,moneyness,iv
2026-07-31,put,686.0,3.23,3.26,3.66,3.245,3.0,356.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9053356969927782,0.21514643492538507
2026-07-31,put,687.0,3.31,3.33,3.36,3.3200000000000003,3.0,1424.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9066554283295024,0.21433335258553915
2026-07-31,put,688.0,3.37,3.4,3.42,3.385,2.0,400.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9079751596662266,0.21330642015734366
2026-07-31,put,689.0,3.43,3.45,3.5,3.4400000000000004,1.0,414.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9092948910029507,0.21207410828187354
2026-07-31,put,690.0,3.5,3.53,3.56,3.515,82.0,2722.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9106146223396748,0.21117479754327714
2026-07-31,put,691.0,3.57,3.59,3.84,3.58,1.0,789.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9119343536763991,0.21007098147539985
2026-07-31,put,692.0,3.63,3.66,3.65,3.645,17.0,220.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9132540850131232,0.20894236458968876
2026-07-31,put,693.0,3.71,3.73,3.84,3.72,2.0,326.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9145738163498474,0.20795877618499345
2026-07-31,put,694.0,3.78,3.81,3.93,3.795,2.0,393.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9158935476865715,0.20694641318839282
2026-07-31,put,695.0,3.86,3.88,3.95,3.87,70.0,1013.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9172132790232957,0.20590578645834495
2026-07-31,put,696.0,3.93,3.95,4.56,3.94,14.0,346.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9185330103600199,0.20475619644699403
2026-07-31,put,697.0,4.01,4.03,4.76,4.02,14.0,680.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.919852741696744,0.20374159505883846
2026-07-31,put,698.0,4.09,4.11,4.79,4.1,9.0,293.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9211724730334682,0.20269781902522171
2026-07-31,put,699.0,4.18,4.19,4.26,4.1850000000000005,3.0,444.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9224922043701924,0.20170314758838645
2026-07-31,put,700.0,4.25,4.28,4.3,4.265000000000001,537.0,5285.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9238119357069166,0.20060133760308557
2026-07-31,put,701.0,4.34,4.37,4.96,4.355,4.0,604.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9251316670436407,0.19962305729585073
2026-07-31,put,702.0,4.43,4.46,4.56,4.445,1.0,991.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9264513983803648,0.198613197678514
2026-07-31,put,703.0,4.51,4.54,4.69,4.525,6.0,10243.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9277711297170891,0.19742507783893626
2026-07-31,put,704.0,4.6,4.62,5.48,4.609999999999999,1.0,678.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9290908610538132,0.1962829145053381
2026-07-31,put,705.0,4.7,4.72,4.89,4.71,47.0,762.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9304105923905374,0.1953274602046686
2026-07-31,put,706.0,4.8,4.83,5.04,4.815,3.0,299.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9317303237272615,0.19440891574404276
2026-07-31,put,707.0,4.9,4.92,4.97,4.91,65.0,540.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9330500550639858,0.1933159476280037
2026-07-31,put,708.0,5.0,5.03,5.57,5.015000000000001,20.0,340.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9343697864007099,0.19232964736773722
2026-07-31,put,709.0,5.11,5.13,5.76,5.12,93.0,293.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.935689517737434,0.1913092791197166
2026-07-31,put,710.0,5.21,5.24,5.38,5.225,179.0,7454.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9370092490741582,0.1902553334572796
2026-07-31,put,711.0,5.33,5.35,6.41,5.34,72.0,434.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9383289804108824,0.1893002546754979
2026-07-31,put,712.0,5.44,5.46,5.73,5.45,9.0,358.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9396487117476066,0.18824388308236503
2026-07-31,put,713.0,5.56,5.58,6.39,5.57,17.0,342.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9409684430843307,0.18728205151169547
2026-07-31,put,714.0,5.67,5.7,5.89,5.6850000000000005,4.0,728.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9422881744210548,0.18621991933218893
2026-07-31,put,715.0,5.79,5.82,5.84,5.805,18.0,769.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9436079057577791,0.18518560938023904
2026-07-31,put,716.0,5.92,5.94,5.94,5.93,5.0,457.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9449276370945032,0.18417711142489948
2026-07-31,put,717.0,6.05,6.08,6.27,6.065,3.0,699.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9462473684312274,0.18325344123219797
2026-07-31,put,718.0,6.19,6.21,6.96,6.2,2.0,251.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9475670997679515,0.18228997928033316
2026-07-31,put,719.0,6.31,6.34,6.98,6.324999999999999,2.0,342.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9488868311046758,0.18116839881815675
2026-07-31,put,720.0,6.45,6.48,6.52,6.465,191.0,3829.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9502065624413999,0.18018704589305784
2026-07-31,put,721.0,6.59,6.62,7.08,6.605,5.0,780.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.951526293778124,0.179165823006133
2026-07-31,put,722.0,6.74,6.77,7.23,6.755,22.0,447.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9528460251148482,0.17821965791140093
2026-07-31,put,725.0,7.16,7.2,7.22,7.18,107.0,738.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9568052191250207,0.17485586243273682
2026-07-31,put,726.0,7.36,7.39,7.48,7.375,28.0,144.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9581249504617448,0.17423925958652534
2026-07-31,put,727.0,7.49,7.52,8.71,7.505,7.0,268.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.959444681798469,0.1728697337927747
2026-07-31,put,728.0,7.68,7.71,8.28,7.695,17.0,135.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9607644131351932,0.17210495276131965
2026-07-31,put,729.0,7.86,7.89,8.12,7.875,17.0,271.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9620841444719174,0.17118520814982965
2026-07-31,put,730.0,8.05,8.08,8.06,8.065000000000001,57.0,1490.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9634038758086415,0.1703230487206793
2026-07-31,put,731.0,8.2,8.23,8.82,8.215,11.0,182.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9647236071453656,0.1690001726458626
2026-07-31,put,732.0,8.42,8.45,8.76,8.434999999999999,3.0,163.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9660433384820899,0.16835176252429498
2026-07-31,put,733.0,8.62,8.65,8.97,8.635,81.0,313.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.967363069818814,0.1674472471492267
2026-07-31,put,734.0,8.8,8.84,9.07,8.82,11.0,245.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9686828011555382,0.1663435476666338
2026-07-31,put,735.0,9.02,9.05,9.0,9.035,41.0,1595.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9700025324922623,0.165489945763601
2026-07-31,put,736.0,9.23,9.27,10.13,9.25,6.0,682.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9713222638289866,0.16458436086594666
2026-07-31,put,737.0,9.45,9.48,9.51,9.465,28.0,623.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9726419951657107,0.16362714931994052
2026-07-31,put,738.0,9.67,9.71,9.9,9.69,34.0,357.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9739617265024348,0.16271441094487893
2026-07-31,put,739.0,9.89,9.93,10.37,9.91,23.0,413.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.975281457839159,0.16170121913612776
2026-07-31,put,740.0,10.13,10.17,10.24,10.15,315.0,1783.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9766011891758832,0.16082426456179846
2026-07-31,put,741.0,10.33,10.37,10.76,10.35,13.0,337.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9779209205126074,0.15951908155991484
2026-07-31,put,742.0,10.62,10.65,10.83,10.635,22.0,522.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9792406518493315,0.1589511713366708
2026-07-31,put,743.0,10.88,10.91,11.05,10.895,3.0,509.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9805603831860557,0.15809201223285269
2026-07-31,put,744.0,11.15,11.19,12.42,11.17,3.0,213.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9818801145227799,0.15731134320128135
2026-07-31,put,745.0,11.41,11.44,11.56,11.425,43.0,4293.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.983199845859504,0.15629032311811866
2026-07-31,put,746.0,11.68,11.72,12.8,11.7,1.0,276.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9845195771962282,0.15539127990783078
2026-07-31,put,747.0,11.98,12.02,12.8,12.0,8.0,538.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9858393085329523,0.1546546598626953
2026-07-31,put,748.0,12.28,12.32,12.94,12.3,28.0,520.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9871590398696766,0.15385507581202615
2026-07-31,put,749.0,12.59,12.62,12.66,12.605,38.0,908.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9884787712064007,0.15303644078933648
2026-07-31,put,750.0,12.86,12.9,12.9,12.88,355.0,1989.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9897985025431248,0.15189265519741296
2026-07-31,put,751.0,13.19,13.23,13.51,13.21,313.0,543.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.991118233879849,0.15116504448534357
2026-07-31,put,752.0,13.53,13.57,13.6,13.55,215.0,678.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9924379652165732,0.1504572648756234
2026-07-31,put,753.0,13.87,13.91,14.23,13.89,272.0,282.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9937576965532974,0.14968205030112838
2026-07-31,put,754.0,14.24,14.28,14.76,14.26,93.0,705.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9950774278900215,0.14909551837975807
2026-07-31,put,755.0,14.59,14.63,14.59,14.61,132.0,1539.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9963971592267457,0.14826871354640575
2026-07-31,put,756.0,14.94,14.99,15.0,14.965,64.0,1365.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.9977168905634699,0.14741525935098881
2026-07-31,put,757.0,15.35,15.39,15.52,15.37,80.0,298.0,757.72998046875,2026-06-04T18:31:23+00:00,0.1563329845256215,0.999036621900194,0.1469145292850042
2026-08-31,call,758.0,25.03,25.23,23.53,25.130000000000003,26.0,273.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0003563532369182,0.15150954045034776
2026-08-31,call,759.0,24.48,24.52,21.43,24.5,8.0,31.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0016760845736423,0.15072374054011067
2026-08-31,call,760.0,23.89,23.93,23.61,23.91,233.0,780.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0029958159103665,0.15016496665699286
2026-08-31,call,761.0,23.32,23.36,22.0,23.34,40.0,136.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0043155472470906,0.1496959418998828
2026-08-31,call,762.0,22.67,22.71,20.08,22.69,10.0,77.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.005635278583815,0.1486391143204569
2026-08-31,call,763.0,22.09,22.13,23.98,22.11,2.0,23.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.006955009920539,0.1480099267967209
2026-08-31,call,764.0,21.51,21.55,21.27,21.53,5.0,35.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0082747412572632,0.14733366632999445
2026-08-31,call,765.0,20.97,21.01,20.23,20.99,448.0,1177.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0095944725939874,0.1468800382634016
2026-08-31,call,766.0,20.37,20.41,19.11,20.39,147.0,16.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0109142039307115,0.145973023960351
2026-08-31,call,767.0,19.85,19.89,18.27,19.87,6.0,41.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0122339352674357,0.14555781476575924
2026-08-31,call,768.0,19.21,19.25,18.87,19.23,1.0,7.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0135536666041598,0.14428222695001078
2026-08-31,call,769.0,18.74,18.78,19.99,18.76,3.0,26.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.014873397940884,0.14410642118213052
2026-08-31,call,770.0,18.18,18.22,17.71,18.2,50.0,921.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0161931292776083,0.143271299574669
2026-08-31,call,771.0,17.67,17.71,15.45,17.69,7.0,109.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0175128606143324,0.14272417199566045
2026-08-31,call,772.0,17.15,17.19,16.2,17.17,26.0,129.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0188325919510566,0.14205781861108688
2026-08-31,call,774.0,16.18,16.21,16.1,16.195,1.0,11.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0214720546245049,0.1410123504369894
2026-08-31,call,775.0,15.68,15.71,15.69,15.695,10.0,707.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.022791785961229,0.14032512037263278
2026-08-31,call,776.0,15.2,15.24,16.76,15.22,14.0,14.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0241115172979531,0.13975602288021924
2026-08-31,call,777.0,14.75,14.79,13.97,14.77,2.0,14.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0254312486346773,0.13930609896141552
2026-08-31,call,780.0,13.41,13.45,13.1,13.43,3.0,1105.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.02939044264485,0.13770223012801472
2026-08-31,call,781.0,12.98,13.02,12.71,13.0,5.0,5.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.030710173981574,0.13717427025919812
2026-08-31,call,783.0,12.14,12.18,10.42,12.16,20.0,2.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0333496366550223,0.1360917137095161
2026-08-31,call,785.0,11.37,11.41,9.67,11.39,5.0,897.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0359890993284706,0.13528671911489068
2026-08-31,call,786.0,10.98,11.01,10.65,10.995,2.0,25.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0373088306651947,0.1347262843144336
2026-08-31,call,787.0,10.62,10.65,8.93,10.635,156.0,224.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.038628562001919,0.13436542095188456
2026-08-31,call,788.0,10.25,10.28,9.5,10.265,10.0,54.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0399482933386432,0.13387338781620803
2026-08-31,call,789.0,9.9,9.94,11.16,9.92,2.0,19.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0412680246753674,0.1335105648662895
2026-08-31,call,790.0,9.53,9.57,9.38,9.55,1.0,271.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0425877560120915,0.13289994612043068
2026-08-31,call,791.0,9.2,9.24,8.83,9.22,156.0,316.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0439074873488157,0.13253446782858108
2026-08-31,call,793.0,8.57,8.6,9.64,8.585,6.0,4.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.046546950022264,0.13182416317835713
2026-08-31,call,794.0,8.27,8.3,8.35,8.285,1.0,11.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.047866681358988,0.13152031585101437
2026-08-31,call,795.0,7.97,8.0,7.75,7.984999999999999,2.0,1237.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0491864126957124,0.1311586901073846
2026-08-31,call,797.0,7.38,7.42,8.23,7.4,197.0,18995.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0518258753691607,0.13037897539020843
2026-08-31,call,798.0,7.12,7.16,8.1,7.140000000000001,77.0,78.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0531456067058849,0.13017031361921277
2026-08-31,call,799.0,6.84,6.88,6.3,6.859999999999999,2.0,15.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.054465338042609,0.1297347806249707
2026-08-31,call,800.0,6.59,6.61,6.4,6.6,149.0,2166.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0557850693793331,0.12940900234027972
2026-08-31,call,805.0,5.42,5.45,4.27,5.4350000000000005,1.0,244.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.062383726062954,0.12809312033652945
2026-08-31,call,810.0,4.42,4.45,4.39,4.4350000000000005,7.0,1107.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0689823827465748,0.12686645489209072
2026-08-31,call,815.0,3.57,3.58,3.35,3.575,1.0,149.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0755810394301957,0.12560041459977858
2026-08-31,call,820.0,2.86,2.89,2.34,2.875,1.0,396.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0821796961138166,0.1246946634068291
2026-08-31,call,825.0,2.28,2.31,2.16,2.295,36.0,1137.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0887783527974373,0.12389886337837937
2026-08-31,call,830.0,1.82,1.84,1.78,1.83,55.0,696.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.0953770094810582,0.12339003303051406
2026-08-31,call,835.0,1.44,1.45,1.1,1.4449999999999998,1.0,2411.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.1019756661646791,0.12286089963673874
2026-08-31,call,840.0,1.13,1.15,1.08,1.14,125.0,7495.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.1085743228482998,0.12255240356101463
2026-08-31,call,845.0,0.91,0.93,0.86,0.92,26.0,180.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.1151729795319207,0.12298711614246893
2026-08-31,call,850.0,0.72,0.73,0.56,0.725,200.0,934.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.1217716362155414,0.12296786703654614
2026-08-31,call,855.0,0.58,0.59,0.56,0.585,3.0,271.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.1283702928991624,0.12358350597335199
2026-08-31,call,860.0,0.47,0.48,0.45,0.475,1.0,337.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,1.1349689495827833,0.12437624196647849
2026-08-31,put,610.0,2.17,2.19,2.28,2.18,3.0,1183.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8050361154017416,0.2850021492795506
2026-08-31,put,615.0,2.3,2.31,2.32,2.305,4.0,1139.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8116347720853624,0.2798305493174721
2026-08-31,put,618.0,2.38,2.4,2.55,2.39,1.0,210.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8155939660955349,0.2768823733307125
2026-08-31,put,619.0,2.41,2.42,3.19,2.415,304.0,572.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8169136974322591,0.275797691505843
2026-08-31,put,620.0,2.43,2.45,2.45,2.4400000000000004,1.0,1042.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8182334287689832,0.27470545817688047
2026-08-31,put,621.0,2.46,2.48,2.51,2.47,41.0,54.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8195531601057073,0.2737278657743166
2026-08-31,put,622.0,2.5,2.52,2.79,2.51,1.0,232.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8208728914424316,0.27298165000880703
2026-08-31,put,623.0,2.53,2.54,4.99,2.535,1.0,107.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8221926227791557,0.2718627046788786
2026-08-31,put,624.0,2.54,2.57,2.8,2.555,1.0,33.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8235123541158799,0.270618374240157
2026-08-31,put,625.0,2.59,2.61,2.8,2.6,22.0,558.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.824832085452604,0.2699542851309865
2026-08-31,put,626.0,2.63,2.64,2.71,2.635,3.0,41.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8261518167893283,0.26904201798672056
2026-08-31,put,627.0,2.66,2.68,2.96,2.67,1.0,97.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8274715481260524,0.26811818440307367
2026-08-31,put,628.0,2.68,2.71,2.91,2.6950000000000003,242.0,283.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8287912794627765,0.2669570059382426
2026-08-31,put,629.0,2.73,2.74,3.16,2.7350000000000003,2.0,63.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8301110107995007,0.26612488937428525
2026-08-31,put,630.0,2.75,2.77,2.78,2.76,101.0,858.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8314307421362249,0.2649474414587336
2026-08-31,put,631.0,2.79,2.8,3.02,2.795,1.0,1062.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8327504734729491,0.26398278439141704
2026-08-31,put,632.0,2.82,2.85,6.29,2.835,4.0,7.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8340702048096732,0.26311569789380634
2026-08-31,put,633.0,2.86,2.88,6.33,2.87,5.0,8.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8353899361463973,0.2621285721629735
2026-08-31,put,634.0,2.89,2.91,5.47,2.9000000000000004,2.0,211.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8367096674831216,0.2610250184250855
2026-08-31,put,635.0,2.92,2.95,3.37,2.935,1.0,206.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8380293988198457,0.26001834900460885
2026-08-31,put,636.0,2.96,2.99,4.3,2.975,1.0,214.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8393491301565699,0.25910537621847834
2026-08-31,put,637.0,3.01,3.03,3.12,3.02,1.0,214.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.840668861493294,0.2582827756229518
2026-08-31,put,638.0,3.04,3.06,3.54,3.05,2.0,16.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8419885928300183,0.2571414349170621
2026-08-31,put,639.0,3.08,3.1,3.39,3.09,4.0,10.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8433083241667424,0.25619349927311763
2026-08-31,put,640.0,3.12,3.14,3.63,3.13,309.0,2004.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8446280555034665,0.2552338887145214
2026-08-31,put,641.0,3.17,3.19,3.69,3.18,300.0,1363.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8459477868401907,0.25445926041612493
2026-08-31,put,642.0,3.21,3.23,3.73,3.22,300.0,1069.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8472675181769149,0.25347472415742284
2026-08-31,put,643.0,3.24,3.27,3.76,3.255,300.0,1058.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8485872495136391,0.25238291685727066
2026-08-31,put,644.0,3.29,3.31,3.8,3.3,50.0,804.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8499069808503632,0.2514723986012449
2026-08-31,put,645.0,3.34,3.36,3.43,3.35,2.0,630.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8512267121870873,0.250642994188165
2026-08-31,put,646.0,3.38,3.41,3.9,3.395,50.0,402.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8525464435238116,0.2497058523406968
2026-08-31,put,647.0,3.41,3.46,4.35,3.435,4.0,162.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8538661748605357,0.2486642564619765
2026-08-31,put,648.0,3.47,3.49,3.55,3.4800000000000004,3.0,449.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8551859061972599,0.2477033172401651
2026-08-31,put,649.0,3.51,3.54,3.97,3.525,134.0,361.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.856505637533984,0.24673023104695524
2026-08-31,put,650.0,3.56,3.59,3.79,3.575,33.0,2231.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8578253688707083,0.24583421976959266
2026-08-31,put,651.0,3.61,3.64,4.18,3.625,50.0,224.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8591451002074324,0.24492446490961273
2026-08-31,put,652.0,3.67,3.69,4.25,3.68,50.0,211.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8604648315441565,0.24408821362092561
2026-08-31,put,653.0,3.7,3.74,4.27,3.72,47.0,259.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8617845628808807,0.24297841525114838
2026-08-31,put,654.0,3.76,3.79,4.36,3.775,37.0,176.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8631042942176049,0.24211480081874814
